Date,Event mm,Flag
19/11/2013 13:14:56,0,I
21/11/2013 23:09:44,0.1,
21/11/2013 23:21:16,0.1,
21/11/2013 23:26:53,0.1,
21/11/2013 23:37:25,0.1,
21/11/2013 23:42:10,0.1,
21/11/2013 23:51:34,0.1,
21/11/2013 23:59:28,0.1,
22/11/2013 07:22:19,0.1,
22/11/2013 21:49:35,0.1,
23/11/2013 01:06:59,0.1,
23/11/2013 01:17:28,0.1,
23/11/2013 01:29:28,0.1,
23/11/2013 01:36:16,0.1,
23/11/2013 02:02:24,0.1,
23/11/2013 13:57:15,0.1,
23/11/2013 13:58:33,0.1,
23/11/2013 14:05:42,0.1,
23/11/2013 14:43:35,0.1,
23/11/2013 14:47:06,0.1,
23/11/2013 14:52:08,0.1,
23/11/2013 15:05:22,0.1,
23/11/2013 17:35:42,0.1,
23/11/2013 17:41:50,0.1,
23/11/2013 17:49:47,0.1,
23/11/2013 18:12:46,0.1,
23/11/2013 18:53:25,0.1,
23/11/2013 22:01:37,0.1,
23/11/2013 22:08:56,0.1,
23/11/2013 23:06:37,0.1,
24/11/2013 12:33:00,0.1,
24/11/2013 12:35:59,0.1,
24/11/2013 12:36:35,0.1,
24/11/2013 12:37:02,0.1,
24/11/2013 12:37:21,0.1,
24/11/2013 12:37:35,0.1,
24/11/2013 12:37:55,0.1,
24/11/2013 12:38:19,0.1,
24/11/2013 12:38:43,0.1,
24/11/2013 12:39:05,0.1,
24/11/2013 12:39:22,0.1,
24/11/2013 12:39:38,0.1,
24/11/2013 12:39:57,0.1,
24/11/2013 12:40:15,0.1,
24/11/2013 12:40:41,0.1,
24/11/2013 12:40:58,0.1,
24/11/2013 12:41:12,0.1,
24/11/2013 12:41:26,0.1,
24/11/2013 12:41:44,0.1,
24/11/2013 12:42:03,0.1,
24/11/2013 12:42:21,0.1,
24/11/2013 12:42:37,0.1,
24/11/2013 12:42:54,0.1,
24/11/2013 12:43:12,0.1,
24/11/2013 12:43:38,0.1,
24/11/2013 12:44:05,0.1,
24/11/2013 12:44:42,0.1,
24/11/2013 12:45:24,0.1,
24/11/2013 12:46:13,0.1,
24/11/2013 12:47:13,0.1,
24/11/2013 12:48:58,0.1,
24/11/2013 12:52:50,0.1,
24/11/2013 12:56:26,0.1,
24/11/2013 12:57:00,0.1,
24/11/2013 12:57:29,0.1,
24/11/2013 12:57:55,0.1,
24/11/2013 12:58:34,0.1,
24/11/2013 12:59:17,0.1,
24/11/2013 13:00:01,0.1,
24/11/2013 13:01:08,0.1,
24/11/2013 13:03:02,0.1,
24/11/2013 13:08:48,0.1,
24/11/2013 13:35:36,0.1,
24/11/2013 13:38:41,0.1,
24/11/2013 13:43:32,0.1,
24/11/2013 13:46:46,0.1,
24/11/2013 13:48:59,0.1,
24/11/2013 13:51:15,0.1,
24/11/2013 13:53:17,0.1,
24/11/2013 13:55:26,0.1,
24/11/2013 13:58:14,0.1,
24/11/2013 14:01:46,0.1,
24/11/2013 14:09:17,0.1,
24/11/2013 14:16:33,0.1,
25/11/2013 12:29:51,0.1,
25/11/2013 12:30:21,0.1,
25/11/2013 12:30:51,0.1,
25/11/2013 12:31:32,0.1,
25/11/2013 12:32:34,0.1,
25/11/2013 12:33:11,0.1,
25/11/2013 12:33:38,0.1,
25/11/2013 12:34:19,0.1,
25/11/2013 12:34:53,0.1,
25/11/2013 12:35:24,0.1,
25/11/2013 12:36:22,0.1,
25/11/2013 12:38:21,0.1,
25/11/2013 12:40:25,0.1,
25/11/2013 12:42:13,0.1,
25/11/2013 12:45:20,0.1,
25/11/2013 12:48:52,0.1,
25/11/2013 15:32:37,0.1,
25/11/2013 15:37:34,0.1,
25/11/2013 16:05:03,0.1,
25/11/2013 16:07:09,0.1,
25/11/2013 16:13:00,0.1,
28/11/2013 13:44:08,0.1,
28/11/2013 13:50:35,0.1,
28/11/2013 13:51:47,0.1,
28/11/2013 13:52:58,0.1,
28/11/2013 13:53:57,0.1,
28/11/2013 13:54:46,0.1,
28/11/2013 13:55:39,0.1,
28/11/2013 13:56:55,0.1,
28/11/2013 13:58:06,0.1,
28/11/2013 13:59:43,0.1,
28/11/2013 14:01:23,0.1,
28/11/2013 14:02:45,0.1,
28/11/2013 14:04:42,0.1,
28/11/2013 14:06:28,0.1,
28/11/2013 14:07:39,0.1,
28/11/2013 14:09:12,0.1,
28/11/2013 14:10:40,0.1,
28/11/2013 14:13:14,0.1,
28/11/2013 14:19:49,0.1,
28/11/2013 18:44:03,0.1,
28/11/2013 18:48:28,0.1,
28/11/2013 19:04:48,0.1,
28/11/2013 20:36:00,0.1,
29/11/2013 11:50:35,0.1,
29/11/2013 11:54:13,0.1,
29/11/2013 11:57:38,0.1,
29/11/2013 12:01:10,0.1,
29/11/2013 12:03:53,0.1,
29/11/2013 12:06:30,0.1,
29/11/2013 12:08:43,0.1,
29/11/2013 12:11:07,0.1,
29/11/2013 12:13:27,0.1,
29/11/2013 12:16:49,0.1,
29/11/2013 12:22:38,0.1,
29/11/2013 12:59:14,0.1,
29/11/2013 13:02:48,0.1,
29/11/2013 13:17:27,0.1,
29/11/2013 13:42:13,0.1,
29/11/2013 13:54:48,0.1,
29/11/2013 14:04:01,0.1,
29/11/2013 14:11:06,0.1,
01/12/2013 13:05:02,0,D
01/12/2013 13:14:46,0,I
02/12/2013 12:37:20,0.1,
02/12/2013 12:42:35,0.1,
